"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","OC1","OD1","OD2","OD3","REM","EQD"
"06331099999","2023-11-02T04:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","150,1,N,0120,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0160,1,999","4,99,0160,1,999","5,99,0120,1,999","SYN04006331 46/// /1512 333 91016 91116 91212=",
"06331099999","2023-11-02T05:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","150,1,N,0120,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0170,1,999","4,99,0160,1,999","5,99,0130,1,999","SYN04006331 46/// /1512 333 91016 91117 91213=",
"06331099999","2023-11-02T06:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","150,1,N,0140,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0180,1,999","4,99,0180,1,999","5,99,0140,1,999","SYN05606331 46/// /1514 333 91018 91118 91214 555 51118 51214=",
"06331099999","2023-11-02T07:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","170,1,N,0150,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0200,1,999","4,99,0200,1,999","5,99,0150,1,999","SYN04006331 46/// /1715 333 91020 91120 91215=",
"06331099999","2023-11-02T08:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","170,1,N,0170,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0240,1,999","4,99,0240,1,999","5,99,0170,1,999","SYN04006331 46/// /1717 333 91024 91124 91217=",
"06331099999","2023-11-02T09:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","180,1,N,0190,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0250,1,999","4,99,0250,1,999","5,99,0190,1,999","SYN05606331 46/// /1819 333 91025 91125 91219 555 51125 51219=",
"06331099999","2023-11-02T10:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","180,1,N,0190,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0260,1,999","4,99,0250,1,999","5,99,0200,1,999","SYN04006331 46/// /1819 333 91025 91126 91220=",
"06331099999","2023-11-02T11:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","180,1,N,0180,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0270,1,999","4,99,0220,1,999","5,99,0200,1,999","SYN04006331 46/// /1818 333 91022 91127 91220=",
"06331099999","2023-11-02T12:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","180,1,N,0200,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0270,1,999","4,99,0260,1,999","5,99,0200,1,999","SYN05606331 46/// /1820 333 91026 91127 91220 555 51126 51220=",
"06331099999","2023-11-02T13:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","190,1,N,0210,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0280,1,999","4,99,0270,1,999","5,99,0210,1,999","SYN04006331 46/// /1921 333 91027 91128 91221=",
"06331099999","2023-11-02T14:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","200,1,N,0210,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0310,1,999","4,99,0270,1,999","5,99,0230,1,999","SYN04006331 46/// /2021 333 91027 91131 91223=",
"06331099999","2023-11-02T15:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","200,1,N,0190,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0310,1,999","4,99,0260,1,999","5,99,0230,1,999","SYN05606331 46/// /2019 333 91026 91131 91223 555 51128 51220=",
"06331099999","2023-11-02T16:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","200,1,N,0200,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0260,1,999","4,99,0260,1,999","5,99,0200,1,999","SYN04006331 46/// /2020 333 91026 91126 91220=",
"06331099999","2023-11-02T17:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","200,1,N,0180,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0250,1,999","4,99,0240,1,999","5,99,0190,1,999","SYN04006331 46/// /2018 333 91024 91125 91219=",
"06331099999","2023-11-02T18:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","200,1,N,0190,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0310,1,999","4,99,0240,1,999","5,99,0230,1,999","SYN05606331 46/// /2019 333 91024 91131 91223 555 51126 51219=",
"06331099999","2023-11-02T19:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","200,1,N,0190,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0260,1,999","4,99,0230,1,999","5,99,0190,1,999","SYN04006331 46/// /2019 333 91023 91126 91219=",
"06331099999","2023-11-02T20:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","200,1,N,0170,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0240,1,999","4,99,0220,1,999","5,99,0190,1,999","SYN04006331 46/// /2017 333 91022 91124 91219=",
"06331099999","2023-11-02T21:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","200,1,N,0160,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0260,1,999","4,99,0190,1,999","5,99,0190,1,999","SYN05606331 46/// /2016 333 91019 91126 91219 555 51122 51217=",
"06331099999","2023-11-02T22:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","210,1,N,0150,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0200,1,999","4,99,0190,1,999","5,99,0160,1,999","SYN04006331 46/// /2115 333 91019 91120 91216=",
"06331099999","2023-11-02T23:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","210,1,N,0140,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0200,1,999","4,99,0170,1,999","5,99,0150,1,999","SYN04006331 46/// /2114 333 91017 91120 91215=",
"06331099999","2023-11-03T00:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","200,1,N,0140,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0260,1,999","4,99,0170,1,999","5,99,0190,1,999","SYN05606331 46/// /2014 333 91017 91126 91219 555 51117 51214=",
"06331099999","2023-11-03T01:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","210,1,N,0140,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0180,1,999","4,99,0180,1,999","5,99,0140,1,999","SYN04006331 46/// /2114 333 91018 91118 91214=",
"06331099999","2023-11-03T02:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","220,1,N,0130,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0170,1,999","4,99,0150,1,999","5,99,0140,1,999","SYN04006331 46/// /2213 333 91015 91117 91214=",
"06331099999","2023-11-03T03:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","220,1,N,0130,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0190,1,999","4,99,0160,1,999","5,99,0150,1,999","SYN05606331 46/// /2213 333 91016 91119 91215 555 51119 51215=",
"06331099999","2023-11-03T04:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","210,1,N,0120,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0170,1,999","4,99,0150,1,999","5,99,0130,1,999","SYN04006331 46/// /2112 333 91015 91117 91213=",
"06331099999","2023-11-03T05:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,"SYN04006331 46/// ///// 333 910// 911// 912//=",
"06331099999","2023-11-03T06:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","200,1,N,0120,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0190,1,999","4,99,0140,1,999","5,99,0150,1,999","SYN05606331 46/// /2012 333 91014 91119 91215 555 511// 512//=",
"06331099999","2023-11-03T07:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","200,1,N,0110,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"4,99,0140,1,999",,,"SYN04006331 46/// /2011 333 91014 911// 912//=",
"06331099999","2023-11-03T08:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","210,1,N,0120,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0150,1,999","4,99,0150,1,999","5,99,0120,1,999","SYN04006331 46/// /2112 333 91015 91115 91212=",
"06331099999","2023-11-03T09:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","200,1,N,0100,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"4,99,0130,1,999",,,"SYN05606331 46/// /2010 333 91013 911// 912// 555 51114 51211=",
"06331099999","2023-11-03T10:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","210,1,N,0100,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0130,1,999","4,99,0120,1,999","5,99,0110,1,999","SYN04006331 46/// /2110 333 91012 91113 91211=",
"06331099999","2023-11-03T11:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","210,1,N,0130,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0160,1,999","4,99,0160,1,999","5,99,0130,1,999","SYN04006331 46/// /2113 333 91016 91116 91213=",
"06331099999","2023-11-03T12:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","210,1,N,0120,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0160,1,999","4,99,0140,1,999","5,99,0130,1,999","SYN05606331 46/// /2112 333 91014 91116 91213 555 51116 51213=",
"06331099999","2023-11-03T13:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","210,1,N,0130,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0170,1,999","4,99,0170,1,999","5,99,0130,1,999","SYN04006331 46/// /2113 333 91017 91117 91213=",
"06331099999","2023-11-03T14:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","200,1,N,0110,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0140,1,999","4,99,0140,1,999","5,99,0120,1,999","SYN04006331 46/// /2011 333 91014 91114 91212=",
"06331099999","2023-11-03T15:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","200,1,N,0120,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0170,1,999","4,99,0140,1,999","5,99,0130,1,999","SYN05606331 46/// /2012 333 91014 91117 91213 555 51114 51212=",
"06331099999","2023-11-03T16:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","190,1,N,0110,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0140,1,999","4,99,0140,1,999","5,99,0120,1,999","SYN04006331 46/// /1911 333 91014 91114 91212=",
"06331099999","2023-11-03T17:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","200,1,N,0120,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0150,1,999","4,99,0140,1,999","5,99,0120,1,999","SYN04006331 46/// /2012 333 91014 91115 91212=",
"06331099999","2023-11-03T18:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","200,1,N,0120,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0170,1,999","4,99,0140,1,999","5,99,0130,1,999","SYN05606331 46/// /2012 333 91014 91117 91213 555 51115 51212=",
"06331099999","2023-11-03T19:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","190,1,N,0100,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0140,1,999","4,99,0120,1,999","5,99,0110,1,999","SYN04006331 46/// /1910 333 91012 91114 91211=",
"06331099999","2023-11-03T20:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","190,1,N,0100,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0130,1,999","4,99,0130,1,999","5,99,0110,1,999","SYN04006331 46/// /1910 333 91013 91113 91211=",
"06331099999","2023-11-03T21:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","190,1,N,0110,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0140,1,999","4,99,0140,1,999","5,99,0120,1,999","SYN05606331 46/// /1911 333 91014 91114 91212 555 51114 51211=",
"06331099999","2023-11-03T22:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","190,1,N,0100,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0130,1,999","4,99,0120,1,999","5,99,0110,1,999","SYN04006331 46/// /1910 333 91012 91113 91211=",
"06331099999","2023-11-03T23:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","190,1,N,0110,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0140,1,999","4,99,0130,1,999","5,99,0110,1,999","SYN04006331 46/// /1911 333 91013 91114 91211=",
"06331099999","2023-11-04T00:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","200,1,N,0100,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0140,1,999","4,99,0130,1,999","5,99,0120,1,999","SYN05606331 46/// /2010 333 91013 91114 91212 555 51113 51211=",
"06331099999","2023-11-04T01:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","190,1,N,0100,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0130,1,999","4,99,0120,1,999","5,99,0110,1,999","SYN04006331 46/// /1910 333 91012 91113 91211=",
"06331099999","2023-11-04T02:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","190,1,N,0080,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0120,1,999","4,99,0100,1,999","5,99,0100,1,999","SYN04006331 46/// /1908 333 91010 91112 91210=",
"06331099999","2023-11-04T03:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","190,1,N,0090,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0130,1,999","4,99,0100,1,999","5,99,0110,1,999","SYN05606331 46/// /1909 333 91010 91113 91211 555 51111 51209=",
"06331099999","2023-11-04T04:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","190,1,N,0090,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0110,1,999","4,99,0110,1,999","5,99,0090,1,999","SYN04006331 46/// /1909 333 91011 91111 91209=",
"06331099999","2023-11-04T05:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","180,1,N,0080,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0110,1,999","4,99,0100,1,999","5,99,0090,1,999","SYN04006331 46/// /1808 333 91010 91111 91209=",
"06331099999","2023-11-04T06:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","180,1,N,0100,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0130,1,999","4,99,0120,1,999","5,99,0110,1,999","SYN05606331 46/// /1810 333 91012 91113 91211 555 51112 51210=",
"06331099999","2023-11-04T07:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","180,1,N,0100,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0140,1,999","4,99,0130,1,999","5,99,0110,1,999","SYN04006331 46/// /1810 333 91013 91114 91211=",
"06331099999","2023-11-04T08:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","170,1,N,0090,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0130,1,999","4,99,0110,1,999","5,99,0100,1,999","SYN04006331 46/// /1709 333 91011 91113 91210=",
"06331099999","2023-11-04T09:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","160,1,N,0100,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0140,1,999","4,99,0130,1,999","5,99,0110,1,999","SYN05606331 46/// /1610 333 91013 91114 91211 555 51113 51211=",
"06331099999","2023-11-04T10:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","160,1,N,0100,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0140,1,999","4,99,0130,1,999","5,99,0110,1,999","SYN04006331 46/// /1610 333 91013 91114 91211=",
"06331099999","2023-11-04T11:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","130,1,N,0090,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0140,1,999","4,99,0110,1,999","5,99,0110,1,999","SYN04006331 46/// /1309 333 91011 91114 91211=",
"06331099999","2023-11-04T12:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","130,1,N,0100,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0140,1,999","4,99,0130,1,999","5,99,0110,1,999","SYN05606331 46/// /1310 333 91013 91114 91211 555 51113 51210=",
"06331099999","2023-11-04T13:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","150,1,N,0110,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0150,1,999","4,99,0150,1,999","5,99,0110,1,999","SYN04006331 46/// /1511 333 91015 91115 91211=",
"06331099999","2023-11-04T14:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","170,1,N,0080,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0140,1,999","4,99,0110,1,999","5,99,0110,1,999","SYN04006331 46/// /1708 333 91011 91114 91211=",
"06331099999","2023-11-04T15:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","170,1,N,0080,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0150,1,999","4,99,0100,1,999","5,99,0110,1,999","SYN05606331 46/// /1708 333 91010 91115 91211 555 51112 51210=",
"06331099999","2023-11-04T16:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","170,1,N,0080,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"4,99,0090,1,999",,,"SYN04006331 46/// /1708 333 91009 911// 912//=",
"06331099999","2023-11-04T17:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","180,1,N,0060,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0090,1,999","4,99,0070,1,999","5,99,0070,1,999","SYN04006331 46/// /1806 333 91007 91109 91207=",
"06331099999","2023-11-04T18:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","180,1,N,0080,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0150,1,999","4,99,0090,1,999","5,99,0110,1,999","SYN05606331 46/// /1808 333 91009 91115 91211 555 51109 51208=",
"06331099999","2023-11-04T19:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","200,1,N,0090,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0110,1,999","4,99,0110,1,999","5,99,0090,1,999","SYN04006331 46/// /2009 333 91011 91111 91209=",
"06331099999","2023-11-04T20:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","190,1,N,0090,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0140,1,999","4,99,0110,1,999","5,99,0110,1,999","SYN04006331 46/// /1909 333 91011 91114 91211=",
"06331099999","2023-11-04T21:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","180,1,N,0090,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0140,1,999","4,99,0110,1,999","5,99,0110,1,999","SYN05606331 46/// /1809 333 91011 91114 91211 555 51111 51209=",
"06331099999","2023-11-04T22:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","180,1,N,0080,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0120,1,999","4,99,0100,1,999","5,99,0090,1,999","SYN04006331 46/// /1808 333 91010 91112 91209=",
"06331099999","2023-11-04T23:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","170,1,N,0080,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0100,1,999","4,99,0100,1,999","5,99,0080,1,999","SYN04006331 46/// /1708 333 91010 91110 91208=",
"06331099999","2023-11-05T00:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","170,1,N,0090,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0140,1,999","4,99,0110,1,999","5,99,0110,1,999","SYN05606331 46/// /1709 333 91011 91114 91211 555 51113 51210=",
"06331099999","2023-11-05T01:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","170,1,N,0080,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0110,1,999","4,99,0100,1,999","5,99,0090,1,999","SYN04006331 46/// /1708 333 91010 91111 91209=",
"06331099999","2023-11-05T02:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","170,1,N,0070,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0100,1,999","4,99,0090,1,999","5,99,0080,1,999","SYN04006331 46/// /1707 333 91009 91110 91208=",
"06331099999","2023-11-05T03:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","170,1,N,0080,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"4,99,0090,1,999",,,"SYN05606331 46/// /1708 333 91009 911// 912// 555 511// 512//=",
"06331099999","2023-11-05T04:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","170,1,N,0060,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0100,1,999","4,99,0080,1,999","5,99,0070,1,999","SYN04006331 46/// /1706 333 91008 91110 91207=",
"06331099999","2023-11-05T05:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","190,1,N,0050,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0080,1,999","4,99,0070,1,999","5,99,0060,1,999","SYN04006331 46/// /1905 333 91007 91108 91206=",
"06331099999","2023-11-05T06:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","180,1,N,0060,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0110,1,999","4,99,0070,1,999","5,99,0090,1,999","SYN05606331 46/// /1806 333 91007 91111 91209 555 51107 51206=",
"06331099999","2023-11-05T07:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","210,1,N,0080,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0100,1,999","4,99,0100,1,999","5,99,0080,1,999","SYN04006331 46/// /2108 333 91010 91110 91208=",
"06331099999","2023-11-05T08:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","210,1,N,0090,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0110,1,999","4,99,0110,1,999","5,99,0090,1,999","SYN04006331 46/// /2109 333 91011 91111 91209=",
"06331099999","2023-11-05T09:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","230,1,N,0070,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0130,1,999","4,99,0100,1,999","5,99,0100,1,999","SYN05606331 46/// /2307 333 91010 91113 91210 555 51113 51210=",
"06331099999","2023-11-05T10:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","260,1,N,0090,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"4,99,0110,1,999",,,"SYN04006331 46/// /2609 333 91011 911// 912//=",
"06331099999","2023-11-05T11:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","260,1,N,0090,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0130,1,999","4,99,0120,1,999","5,99,0100,1,999","SYN04006331 46/// /2609 333 91012 91113 91210=",
"06331099999","2023-11-05T12:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","260,1,N,0100,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0140,1,999","4,99,0130,1,999","5,99,0110,1,999","SYN05606331 46/// /2610 333 91013 91114 91211 555 51114 51211=",
"06331099999","2023-11-05T13:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","260,1,N,0110,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0160,1,999","4,99,0140,1,999","5,99,0120,1,999","SYN04006331 46/// /2611 333 91014 91116 91212=",
